,Date,type,Month,Open,High,Low,Close,Price change,Price change Ratio,Volume,Final Price,# of OC,Final BBP,Final BSP,Hitorical HP,Historical LP,MA5,MA10,MA20,BBAND5UP,BBAND5LOW,BBAND10UP,BBAND10LOW,BBAND20UP,BBAND20LOW,OutLots
2847,2021-07-30,TX,202108,17285,17299,17126,17173,-154,-0.89%,117560,17174,67150,17173,17175,17808,15465,17215.6,17419.2,17626.15,17482.49337,17179.50663,17678.63498,17135.36502,18116.76605,17533.23395,-28141
2848,2021-08-02,TX,202108,17313,17470,17160,17470,296,1.72%,131605,17467,69811,17468,17470,17808,15465,17168.8,17344.0,17602.15,17290.45706,17055.54294,17627.47358,17186.52642,17965.86787,17350.13213,-29811
2849,2021-08-03,TX,202108,17426,17496,17361,17484,17,0.10%,95199,17482,69440,17481,17484,17808,15465,17222.4,17311.6,17580.75,17639.84416,17300.15584,17371.98953,17032.01047,18125.36604,17522.63396,-28545
2850,2021-08-04,TX,202108,17491,17586,17464,17571,89,0.51%,89232,17571,71578,17570,17572,17808,15465,17284.6,17304.2,17561.05,17679.38946,17288.61054,17333.44488,17012.55512,18163.08085,17574.91915,-27318
2851,2021-08-05,TX,202108,17570,17584,17520,17542,-29,-0.17%,65647,17544,70501,17542,17544,17808,15465,17405.8,17318.3,17548.1,17710.51258,17431.48742,17141.29353,16788.70647,18161.58319,17586.41681,-30283
2852,2021-08-06,TX,202108,17555,17560,17353,17437,-107,-0.61%,110731,17439,67561,17438,17439,17808,15465,17448.0,17331.8,17533.95,17684.3868,17399.6132,17518.38879,17143.61121,18302.48538,17741.51462,-28413
2853,2021-08-09,TX,202108,17438,17448,17235,17404,-35,-0.20%,124689,17406,67707,17404,17407,17808,15465,17500.8,17334.8,17522.9,17485.84015,17388.15985,17361.8035,16984.1965,18204.73289,17645.26711,-26348
2854,2021-08-10,TX,202108,17396,17443,17259,17299,-107,-0.61%,109191,17295,68687,17297,17298,17808,15465,17487.6,17355.0,17501.9,17466.41346,17341.58654,17654.26611,17285.73389,18065.99869,17522.00131,-27922
2855,2021-08-11,TX,202108,17217,17298,17078,17171,-124,-0.72%,141084,17170,69071,17171,17172,17808,15465,17450.6,17367.6,17473.4,17397.1725,17200.8275,17659.48914,17308.51086,17819.7085,17296.2915,-31707
2856,2021-08-12,TX,202108,17207,17235,17125,17157,-13,-0.08%,91671,17158,67442,17157,17160,17808,15465,17370.6,17388.2,17438.25,17297.38766,17044.61234,17705.27047,17436.72953,17682.59471,17177.40529,-30489
2857,2021-08-13,TX,202108,17185,17190,16934,16934,-224,-1.31%,150070,16936,68855,16934,16936,17808,15465,17293.6,17370.8,17395.0,17272.30065,17041.69935,17692.81101,17391.18899,17628.02127,17185.97873,-32082
2858,2021-08-16,TX,202108,16829,16936,16750,16772,-164,-0.97%,150977,16774,47264,16773,16774,17808,15465,17193.0,17346.9,17345.45,17091.8721,16776.1279,17630.23481,17243.76519,17614.30713,17199.69287,-28069
2859,2021-08-17,TX,202108,16850,16873,16575,16580,-194,-1.16%,132669,16578,27006,16578,16581,17808,15465,17066.6,17277.1,17294.35,16960.3896,16583.6104,17656.98872,17151.01128,17418.21153,16985.78847,-27121
2860,2021-08-18,TX,202108,16440,16796,16389,16784,206,1.24%,102422,0,12478,16784,16785,17808,15465,16922.8,17186.7,17245.45,16806.64104,16353.35896,17615.45728,16982.54272,17430.67314,16915.32686,-27393
2861,2021-08-19,TX,202109,16611,16648,16256,16329,-372,-2.23%,196641,16328,72973,16329,16330,17722,11440,16845.4,17108.0,17213.15,16976.11413,16591.88587,17479.86826,16862.13174,17237.57298,16692.42702,-23836
2862,2021-08-20,TX,202109,16297,16426,16145,16193,-135,-0.83%,175910,16188,71229,16189,16190,17722,11440,16679.8,16986.7,17159.25,16537.32513,16120.67487,17507.04915,16806.95085,17660.54209,17001.45791,-20640
2863,2021-08-23,TX,202109,16427,16729,16393,16684,496,3.06%,127852,16679,73199,16679,16684,17722,11440,16531.6,16862.3,17098.55,16429.44754,15956.55246,17321.01164,16546.98836,17558.39129,16787.60871,-22213
2864,2021-08-24,TX,202109,16822,16842,16717,16784,105,0.63%,90436,16781,73676,16783,16784,17722,11440,16514.0,16790.3,17072.65,16904.64542,16463.35458,17116.13545,16427.86455,17864.85836,17075.14164,-21172
2865,2021-08-25,TX,202109,16794,16982,16785,16963,182,1.08%,109545,16962,76040,16961,16964,17722,11440,16554.8,16738.8,17053.2,17030.43165,16537.56835,16879.83889,16280.16111,17882.99531,17085.00469,-21017
2866,2021-08-26,TX,202109,17103,17125,16882,16995,33,0.19%,127120,16993,71277,16995,16997,17722,11440,16590.6,16718.0,17053.1,17249.82022,16676.17978,17059.34996,16508.65004,17970.01766,17171.98234,-19929
2867,2021-08-27,TX,202109,16940,17218,16908,17170,177,1.04%,122558,17172,72437,17170,17174,17722,11440,16723.8,16701.8,17036.3,17284.04076,16705.95924,16581.89516,16076.10484,17936.00534,17147.99466,-17571
2868,2021-08-30,TX,202109,17249,17353,17206,17339,167,0.97%,95679,17335,73830,17336,17339,17722,11440,16919.2,16725.4,17036.15,17339.80153,17000.19847,16475.71618,15910.28382,17830.95384,17043.04616,-19298
2869,2021-08-31,TX,202109,17276,17468,17144,17457,122,0.70%,138468,17455,77298,17457,17458,17722,11440,17050.2,16782.1,17029.6,17528.35195,17149.64805,17021.85632,16346.14368,17791.72586,17016.27414,-19164
2870,2021-09-01,TX,202109,17408,17500,17363,17476,21,0.12%,111022,17474,78206,17473,17475,17722,11440,17184.8,16869.8,17028.25,17648.47261,17265.52739,17168.6039,16399.3961,17685.1853,16912.8147,-20199
2871,2021-09-02,TX,202109,17434,17507,17266,17320,-154,-0.88%,137473,17319,73630,17319,17322,17722,11440,17287.4,16939.0,17023.5,17658.36074,17293.63926,17386.25312,16539.74688,17551.01533,16790.98467,-15805
2872,2021-09-03,TX,202109,17442,17553,17370,17509,190,1.10%,114430,17508,75343,17503,17509,17722,11440,17352.4,17038.1,17012.4,17430.19728,17209.80272,17377.921,16612.079,17524.75255,16789.24745,-19816
2873,2021-09-06,TX,202109,17440,17596,17425,17496,-12,-0.07%,120721,17493,73490,17493,17496,17722,11440,17420.2,17169.7,17016.0,17585.1404,17432.8596,17452.95797,16887.04203,17306.21674,16561.78326,-16296
2874,2021-09-07,TX,202109,17522,17529,17337,17422,-71,-0.41%,125371,17424,70273,17421,17424,17722,11440,17451.6,17250.9,17020.6,17564.13105,17427.86895,17585.02538,17092.97462,17149.51416,16394.48584,-15580
2875,2021-09-08,TX,202109,17395,17426,17163,17262,-162,-0.93%,151809,17260,69169,17262,17263,17722,11440,17444.6,17314.7,17026.75,17491.00898,17352.99102,17650.87112,17263.12888,16962.96199,16197.03801,-14197
2876,2021-09-09,TX,202109,17142,17291,17084,17235,-25,-0.14%,125037,17238,67446,17235,17236,17722,11440,17401.8,17344.6,17031.3,17358.96267,17165.03733,17632.84527,17319.15473,17169.18296,16398.81704,-11655
2877,2021-09-10,TX,202109,17300,17479,17284,17473,235,1.36%,111079,17473,66164,17473,17474,17722,11440,17384.8,17368.6,17035.2,17350.49442,17119.50558,17434.0335,17205.9665,16715.8273,15942.1727,-14302
2878,2021-09-13,TX,202109,17434,17492,17356,17442,-31,-0.18%,120401,17441,47546,17440,17442,17722,11440,17377.6,17398.9,17062.15,17581.43357,17364.56643,17605.0796,17412.9204,16590.46752,15795.53248,-15403
2879,2021-09-14,TX,202109,17541,17569,17426,17461,20,0.11%,108843,17462,26820,17461,17462,17722,11440,17366.8,17409.2,17095.65,17540.3207,17343.6793,17590.61585,17401.38415,17083.82887,16284.17113,-15368
2880,2021-09-15,TX,202109,17403,17433,17280,17382,-80,-0.46%,74105,0,13733,17381,17382,17722,11440,17374.6,17409.6,17139.7,17564.78555,17357.21445,17516.82531,17327.17469,17172.97559,16395.02441,-15086
2881,2021-09-16,TX,202110,17337,17362,17191,17248,-80,-0.46%,93340,17247,64304,17248,17249,17531,16000,17398.6,17400.2,17169.6,17469.58219,17294.41781,17354.40541,17169.59459,17346.4284,16579.5716,-17997
2882,2021-09-17,TX,202110,17256,17395,17165,17298,51,0.30%,117752,17294,65234,17291,17299,17531,16000,17401.2,17393.0,17215.55,17330.74636,17165.25364,17335.79782,17134.20218,17326.48582,16663.51418,-16613
2883,2021-09-22,TX,202110,16835,16940,16751,16900,-394,-2.28%,134553,16900,64864,16892,16899,17531,16000,17366.2,17371.9,17270.8,17379.98146,17216.01854,17569.29065,17376.70935,17404.28564,16935.71436,-17828
2884,2021-09-23,TX,202110,17020,17130,16985,17080,180,1.07%,99807,17080,67916,17079,17082,17531,16000,17257.8,17312.3,17281.6,17093.10557,16706.89443,17604.63029,17279.36971,17549.78672,17128.21328,-16468
2885,2021-09-24,TX,202110,17191,17275,17170,17250,170,1.00%,94226,17248,70605,17249,17250,17531,16000,17181.6,17278.1,17296.4,17251.89485,16908.10515,17632.67379,17289.32621,17641.0213,17272.9787,-17463
2886,2021-09-27,TX,202110,17247,17344,17222,17292,44,0.26%,94562,17292,72642,17291,17293,17531,16000,17155.2,17276.9,17310.75,17397.49427,17102.50573,17553.82401,17210.17599,17643.95174,17308.04826,-19326
2887,2021-09-28,TX,202110,17182,17183,17042,17170,-122,-0.71%,103595,17170,70205,17170,17171,17531,16000,17164.0,17282.6,17325.6,17445.94025,17138.05975,17419.28409,17076.71591,17471.72323,17168.27677,-18446
2888,2021-09-29,TX,202110,16926,16937,16760,16823,-347,-2.02%,148685,16818,72854,16822,16823,17531,16000,17138.4,17252.3,17325.6,17309.4928,17030.5072,17459.4398,17136.5602,17660.72323,17357.27677,-18170
2889,2021-09-30,TX,202110,16803,16966,16704,16917,99,0.59%,129398,16919,73590,16917,16918,17531,16000,17123.0,17190.4,17299.8,16989.58211,16656.41789,17092.51608,16707.48392,17683.01781,17308.98219,-16731
2890,2021-10-01,TX,202110,16800,16805,16415,16517,-402,-2.38%,162836,16518,74572,16514,16517,17531,16000,17090.4,17136.0,17272.8,17103.55895,16730.44105,17265.08214,16894.91786,17622.84287,17221.15713,-13037
2891,2021-10-04,TX,202110,16588,16629,16313,16358,-160,-0.97%,140802,16361,73770,16358,16360,17531,16000,16943.8,17049.5,17224.85,16788.98485,16245.01515,17492.97664,17007.02336,17516.03903,17007.96097,-11157
2892,2021-10-05,TX,202110,16240,16424,16107,16398,37,0.23%,151416,16395,70941,16395,16399,17531,16000,16757.0,16960.5,17176.75,16646.90344,16069.09656,17600.2104,16983.7896,17550.18405,16919.81595,-17129
2893,2021-10-06,TX,202110,16470,16493,16265,16359,-36,-0.22%,136018,16362,69014,16359,16360,17531,16000,16602.6,16870.5,17121.2,16624.46907,16171.53093,17497.32805,16842.67195,17820.93428,17125.06572,-13742
2894,2021-10-07,TX,202110,16521,16760,16519,16706,344,2.10%,123808,16699,72720,16705,16706,17531,16000,16509.8,16816.4,17064.35,16570.72945,16147.27055,17183.96127,16462.03873,17815.96528,17068.03472,-18280
2895,2021-10-08,TX,202110,16740,16759,16591,16627,-72,-0.43%,101077,16625,71049,16623,16627,17531,16000,16467.6,16779.0,17028.55,16838.6086,16573.3914,17267.94814,16566.05186,17833.28141,17088.71859,-21144
2896,2021-10-12,TX,202110,16485,16489,16285,16418,-207,-1.25%,138434,16419,70193,16417,16418,17531,16000,16489.6,16716.7,16996.8,16774.291,16479.709,16832.2929,16201.7071,17760.051,17003.949,-15634
2897,2021-10-13,TX,202110,16520,16585,16318,16318,-101,-0.62%,114897,16321,68678,16319,16320,17531,16000,16501.6,16629.3,16955.95,16556.24703,16279.75297,16617.99233,16098.00767,17641.91287,16854.08713,-18436
2898,2021-10-14,TX,202110,16496,16546,16354,16405,84,0.51%,104604,16402,68752,16401,16405,17531,16000,16485.6,16544.1,16898.2,16471.13863,16164.86137,16599.97052,16196.02948,17696.51507,16899.48493,-16127
2899,2021-10-15,TX,202110,16654,16790,16570,16782,380,2.32%,109050,16780,67246,16780,16782,17531,16000,16494.8,16502.3,16846.35,16551.49423,16258.50577,16541.21199,16176.78801,17291.7936,16508.2064,-17650
2900,2021-10-18,TX,202110,16800,16870,16705,16725,-55,-0.33%,109628,16721,47277,16725,16726,17531,16000,16510.0,16488.8,16812.4,16951.72095,16612.27905,16859.76788,16552.23212,17445.6049,16714.3951,-19002
2901,2021-10-19,TX,202110,16810,16954,16787,16902,181,1.08%,97333,16903,28560,16902,16906,17531,16000,16529.6,16509.6,16779.55,16911.89098,16538.10902,16796.4445,16457.5555,17591.6834,16908.3166,-18206
2902,2021-10-20,TX,202110,16973,16987,16863,16882,-21,-0.12%,56080,0,13863,16881,16882,17531,16000,16626.4,16564.0,16762.25,17127.39618,16676.60382,16615.10809,16220.89191,17617.92282,16966.07718,-17463
2903,2021-10-21,TX,202111,16879,17047,16812,16813,-74,-0.44%,117754,16815,67242,16812,16813,17497,15978,16739.2,16612.4,16741.45,17061.23102,16702.76898,16527.44173,16108.55827,17473.57643,16866.42357,-18163
2904,2021-10-22,TX,202111,16877,16913,16770,16854,39,0.23%,98819,16853,67775,16850,16854,17497,15978,16820.8,16657.8,16737.1,16877.93504,16748.06496,16603.51337,16206.48663,17124.89202,16521.10798,-20002
2905,2021-10-25,TX,202111,16788,16930,16731,16888,35,0.21%,97221,16891,68802,16888,16890,17497,15978,16835.2,16672.6,16725.8,16916.67823,16791.32177,16988.89524,16575.10476,17209.94259,16624.05741,-20028
2906,2021-10-26,TX,202111,16975,17073,16948,17048,157,0.93%,92092,17044,72574,17047,17049,17497,15978,16867.8,16698.7,16707.7,16919.53665,16856.46335,16940.76888,16509.23112,16787.30337,16246.69663,-22065
2907,2021-10-27,TX,202111,16944,17088,16928,17071,27,0.16%,85950,17068,72197,17069,17071,17497,15978,16897.0,16761.7,16695.5,17128.015,16967.985,17118.58488,16685.41512,16606.26387,16109.73613,-22666
2908,2021-10-28,TX,202111,17013,17103,16984,17038,-30,-0.18%,85288,17039,71677,17039,17041,17497,15978,16934.8,16837.0,16690.55,17175.80344,16966.19656,17058.40465,16705.59535,16637.58912,16158.41088,-22414
2909,2021-10-29,TX,202111,17061,17074,16858,16945,-94,-0.55%,111444,16946,71292,16945,16947,17497,15978,16979.8,16900.3,16701.3,17128.12081,16947.87919,16924.75603,16701.24397,16608.8926,16109.1074,-23842
2910,2021-11-01,TX,202111,17040,17130,17028,17079,133,0.78%,79806,17080,72469,17079,17082,17497,15978,16998.0,16916.6,16702.7,17014.76819,16875.23181,16958.99543,16749.00457,16957.17227,16454.82773,-22084
2911,2021-11-02,TX,202111,17167,17255,17004,17047,-33,-0.19%,109134,17047,74782,17047,17049,17497,15978,17036.2,16952.0,16730.8,17126.96415,17031.03585,16981.47299,16794.52701,16887.10336,16366.89664,-22443
2912,2021-11-03,TX,202111,17081,17127,17040,17092,45,0.26%,72076,17091,72355,17090,17092,17497,15978,17036.0,16966.5,16765.25,17094.91659,16999.08341,17143.80945,16952.19055,16672.00214,16163.99786,-21534
2913,2021-11-04,TX,202111,17269,17280,17050,17075,-16,-0.09%,90112,17073,72200,17073,17075,17497,15978,17040.2,16987.5,16799.95,17143.58062,17040.41938,17168.97678,16973.02322,16566.81247,16069.18753,-23097
2914,2021-11-05,TX,202111,17150,17279,17106,17267,194,1.14%,90064,17269,74883,17267,17271,17497,15978,17047.6,17013.7,16835.75,17128.35766,17021.64234,17119.44698,16956.55302,16638.85206,16171.14794,-21396
2915,2021-11-08,TX,202111,17256,17425,17251,17424,155,0.90%,77522,17423,76105,17423,17424,17497,15978,17112.0,17055.0,16863.8,17345.87712,17188.12288,17038.7742,16851.2258,17031.71396,16532.28604,-17455
2916,2021-11-09,TX,202111,17499,17593,17480,17555,132,0.76%,80924,17551,73078,17552,17555,17593,15978,17181.0,17108.6,16903.65,17567.91525,17280.08475,17208.41345,16949.58655,16996.39736,16453.60264,-13582
2917,2021-11-10,TX,202111,17550,17581,17496,17555,4,0.02%,75931,17554,71560,17553,17554,17633,15978,17282.6,17159.3,16960.5,17741.47531,17368.52469,17230.67746,16863.32254,17184.56796,16619.43204,-16513
2918,2021-11-11,TX,202111,17430,17537,17395,17470,-84,-0.48%,84466,17473,69109,17470,17472,17633,15978,17375.2,17207.7,17022.35,17738.77421,17371.22579,17307.11162,16876.88838,17152.27843,16611.72157,-17990
2919,2021-11-12,TX,202111,17570,17638,17491,17547,74,0.42%,91259,17544,66810,17544,17547,17638,15978,17454.2,17250.9,17075.6,17576.32667,17363.67333,17295.01611,16854.98389,17060.34256,16565.65744,-16971
2920,2021-11-15,TX,202111,17615,17707,17603,17664,120,0.68%,102421,17664,48884,17663,17666,17707,15978,17510.2,17311.1,17113.85,17600.6932,17493.3068,17477.22153,17056.77847,17111.90721,16596.09279,-15579
2921,2021-11-16,TX,202111,17662,17717,17653,17701,37,0.21%,78291,17698,28691,17699,17701,17719,15978,17558.2,17369.6,17160.8,17725.83656,17602.16344,17642.71817,17205.28183,17156.11352,16619.88648,-15063
2922,2021-11-17,TX,202111,17711,17761,17678,17722,24,0.14%,52589,0,12906,17722,17723,17761,15978,17587.4,17435.0,17200.75,17784.94903,17617.05097,17765.0857,17344.9143,17333.53597,16762.46403,-15550
2923,2021-11-18,TX,202112,17769,17868,17763,17860,99,0.56%,87837,17859,74806,17858,17862,17868,13184,17620.8,17498.0,17242.75,17818.6714,17625.3286,17746.41317,17363.58683,17368.10568,16773.89432,-17940
2924,2021-11-19,TX,202112,17919,17949,17813,17851,-8,-0.04%,82761,17852,73951,17851,17853,17949,13184,17698.8,17576.5,17295.1,17960.77976,17759.22024,17630.27554,17309.72446,17346.78292,16729.21708,-19767
2925,2021-11-22,TX,202112,17790,17876,17787,17836,-16,-0.09%,58435,17836,76553,17836,17838,17949,13184,17759.6,17634.9,17344.95,17931.52478,17770.47522,17689.24518,17404.75482,17258.98192,16631.01808,-18656
2926,2021-11-23,TX,202112,17765,17768,17638,17659,-177,-0.99%,102784,17659,76440,17657,17659,17949,13184,17794.0,17676.1,17392.35,17904.12048,17767.87952,17798.65693,17529.34307,17391.9764,16766.0236,-18707
2927,2021-11-24,TX,202112,17604,17698,17593,17679,20,0.11%,76818,17680,76466,17680,17682,17949,13184,17785.6,17686.5,17422.9,17739.52975,17578.47025,17829.79072,17572.20928,17354.64783,16739.35217,-18965
2928,2021-11-25,TX,202112,17688,17715,17600,17676,-4,-0.02%,66753,17673,76295,17675,17676,17949,13184,17777.0,17698.9,17453.3,17767.74007,17590.25993,17843.28351,17600.71649,17393.34815,16790.65185,-20322
2929,2021-11-26,TX,202112,17530,17572,17307,17342,-331,-1.87%,129988,17342,77385,17338,17342,17949,13184,17740.2,17719.5,17485.2,17760.75235,17591.24765,17955.38475,17764.61525,17364.22165,16785.77835,-20043
2930,2021-11-29,TX,202112,17243,17416,17184,17308,-34,-0.20%,120115,17311,74971,17309,17310,17949,13184,17638.4,17699.0,17505.05,17503.48387,17180.51613,17992.25509,17709.74491,17530.98797,17003.01203,-18480
2931,2021-11-30,TX,202112,17428,17537,17312,17327,16,0.09%,111906,17330,76115,17327,17332,17949,13184,17532.8,17663.4,17516.5,17478.14511,17137.85489,18019.98706,17652.01294,17673.84805,17174.15195,-21794
2932,2021-12-01,TX,202112,17350,17617,17333,17586,256,1.48%,103548,17584,78139,17584,17586,17949,13184,17466.4,17626.0,17530.5,17499.70159,17154.29841,17867.87221,17450.12779,17785.22174,17324.77826,-21574
2933,2021-12-02,TX,202112,17570,17709,17509,17705,121,0.69%,108997,17704,74555,17705,17707,17949,13184,17447.8,17612.4,17555.2,17738.64652,17433.35348,17885.5939,17472.4061,17762.20005,17347.79995,-21858
2934,2021-12-03,TX,202112,17696,17745,17621,17706,2,0.01%,79145,17706,74005,17705,17706,17949,13184,17453.6,17596.9,17586.7,17866.50121,17543.49879,17868.78924,17483.21076,17647.57255,17292.42745,-22167
2935,2021-12-06,TX,202112,17619,17736,17527,17693,-13,-0.07%,91121,17692,77421,17692,17693,17949,13184,17526.4,17582.4,17608.65,17882.16197,17529.83803,17520.01977,17163.98023,17710.25265,17383.74735,-24030
2936,2021-12-07,TX,202112,17677,17799,17586,17795,103,0.58%,94771,17795,75429,17795,17797,17949,13184,17603.4,17568.1,17622.1,17838.31153,17547.68847,17470.10642,17145.89358,17822.4976,17505.5024,-26218
2937,2021-12-08,TX,202112,17945,17988,17840,17851,56,0.31%,94293,17853,71974,17851,17852,17988,13184,17697.0,17581.7,17634.1,17861.46202,17728.53798,17501.40072,17152.59928,17863.00954,17538.99046,-25414
2938,2021-12-09,TX,202112,17886,17946,17812,17911,58,0.32%,79412,17910,71284,17908,17912,17988,13184,17750.0,17598.9,17648.9,17913.34741,17788.65259,17776.85411,17395.14589,17889.53355,17554.46645,-24600
2939,2021-12-10,TX,202112,17808,17874,17765,17818,-92,-0.51%,73341,17818,69691,17817,17818,17988,13184,17791.2,17622.4,17670.95,17994.4803,17827.5197,17917.17738,17492.82262,18031.51049,17688.48951,-26416
2940,2021-12-13,TX,202112,17912,17944,17743,17752,-66,-0.37%,102639,17753,46975,17754,17755,17988,13184,17813.6,17670.0,17684.5,17889.82646,17746.17354,17902.76636,17509.23364,18022.88732,17679.11268,-25750
2941,2021-12-14,TX,202112,17683,17711,17565,17605,-148,-0.83%,109694,17602,27179,17601,17605,17988,13184,17825.4,17714.4,17688.9,17805.57089,17698.42911,17848.92832,17537.07168,18008.4317,17663.5683,-26528
2942,2021-12-15,TX,202112,17588,17666,17536,17630,28,0.16%,53677,0,12813,17629,17630,17988,13184,17787.4,17742.2,17684.1,17709.67206,17500.32794,17893.63955,17696.36045,17832.36173,17485.63827,-25788
